"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"238","""Despite the good news, investors would be wise to not count their chickens before they hatch (or are formed into c… https://t.co/KLdv61XRwX",FALSE,1,NA,2020-02-05 15:30:29,TRUE,NA,"1225079253995270146",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","cellagritech",0,FALSE,FALSE,NA,NA
"239","$TSN $SPY $UVXY $XRT $XLP $ES $CAG our 10th short on #Beyondmeat  $BYND at 112.87 was covered at $111.38 for anothe… https://t.co/jB45ylq7hd",FALSE,3,NA,2020-02-05 15:23:14,TRUE,NA,"1225077426784436224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SethCL",0,FALSE,FALSE,NA,NA
"240","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/USmmCCFSTD",FALSE,0,NA,2020-02-05 15:18:58,TRUE,NA,"1225076353990459392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"241","$BYND in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators:… https://t.co/1ooxWZoPR2",FALSE,0,NA,2020-02-05 14:25:06,TRUE,NA,"1225062798306099200",NA,"<a href=""https://tickeron.com"" rel=""nofollow"">Tickeron</a>","Tickeron",0,FALSE,FALSE,NA,NA
"242","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/HNOt0V0uHz",FALSE,1,NA,2020-02-05 13:17:11,TRUE,NA,"1225045708836704256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"243","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/zydn791kTo",FALSE,1,NA,2020-02-05 13:17:07,TRUE,NA,"1225045688381083649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"244","Would Suya ever function as #BeyondMeat 🤔",FALSE,0,NA,2020-02-05 11:16:30,FALSE,NA,"1225015335620956161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrchukwumaz",0,FALSE,FALSE,NA,NA
"245","DIABETES Q&amp;A EPISODE 45

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/7dVdDssPzi",FALSE,1,NA,2020-02-05 10:46:19,TRUE,NA,"1225007738352107520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"246","DIABETES Q&amp;A EPISODE 45

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/x6GBG6dbNF",FALSE,0,NA,2020-02-05 10:45:56,TRUE,NA,"1225007643116261376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"247","DIABETES Q&amp;A EPISODE 45

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/O88LPvuhyo",FALSE,0,NA,2020-02-05 10:37:34,TRUE,NA,"1225005539316269062",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"248","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/C5Qmcn6UFr",FALSE,0,NA,2020-02-05 09:03:28,TRUE,NA,"1224981856539463682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"249","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/knixS39zDP",FALSE,0,NA,2020-02-05 09:03:21,TRUE,NA,"1224981828135600129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"250","Spotted @saveonfoods. The @Lightlife, and the @BeyondMeat ""burgers,"" and the ""ground beef is on sale right now. It'… https://t.co/V0a82o9YUT",FALSE,0,NA,2020-02-05 08:04:57,TRUE,NA,"1224967131566968833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elisa_aka_vegan",0,FALSE,FALSE,NA,NA
"251","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/kQHX8FXpNR",FALSE,0,NA,2020-02-05 07:34:56,TRUE,NA,"1224959575180185600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"252","RT @AdaptedCo: The demand for plant-based options is truly on the rise and this proves it! Who's excited about this launch? @BeyondMeat #Be…",FALSE,0,NA,2020-02-05 06:01:06,FALSE,NA,"1224935962700058626",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vsarachman",1,TRUE,FALSE,NA,NA
"253","#BeyondMeat
Thoughts Anyone? 🤷🏽‍♀️
Serious Question..... https://t.co/3VNUpL9P6B",FALSE,0,NA,2020-02-05 05:13:26,FALSE,NA,"1224923966818672640",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AlisaWright",0,FALSE,FALSE,NA,NA
"254","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/iS3604uH4U",FALSE,2,NA,2020-02-05 04:48:59,TRUE,NA,"1224917812696633344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"255","RT @LifeIsGreen__: Quick #meatless meal 🐮❤️: @BeyondMeat burgers 🍔 + @FollowYourHeart #dairyfree cheese slices melt so good on the grill 🔥💛…",FALSE,0,NA,2020-02-05 04:37:31,FALSE,NA,"1224914928655642631",NA,"<a href=""http://knowledgeofwine.com"" rel=""nofollow"">drobapi</a>","researchmrx",1,TRUE,FALSE,NA,NA
"256","Quick #meatless meal 🐮❤️: @BeyondMeat burgers 🍔 + @FollowYourHeart #dairyfree cheese slices melt so good on the gri… https://t.co/rDdl4NGIwv",FALSE,1,NA,2020-02-05 04:35:57,TRUE,NA,"1224914535372312576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LifeIsGreen__",1,FALSE,FALSE,NA,NA
"257","RT @DexNg5: BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond #beyond…",FALSE,0,NA,2020-02-05 03:29:29,FALSE,NA,"1224897807615655937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GGM_Glads",1,TRUE,FALSE,NA,NA
"258","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/Ys7R1NAvFb",FALSE,3,NA,2020-02-05 03:17:31,TRUE,NA,"1224894794683432960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",1,FALSE,FALSE,NA,NA
"259","RT @DexNg5: DIABETES PATIENTS WORRIED ABOUT DOCTORS &amp; DRUGS!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondme…",FALSE,0,NA,2020-02-05 02:43:01,FALSE,NA,"1224886113287929857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GGM_Glads",1,TRUE,FALSE,NA,NA
"260","RT @Nenagh9: @GVFD_76 @OurCompass @FarmChicJodi @DMDent @MGigger @bryanwatson131 @Noomi_L1 @1noeloconnor @cdiedrich23 @rissalipstick @stati…",FALSE,0,NA,2020-02-05 02:31:12,FALSE,NA,"1224883138595299330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinkynegrete",13,TRUE,FALSE,NA,NA
"261","DIABETES PATIENTS WORRIED ABOUT DOCTORS &amp; DRUGS!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/ODLOtSK0lF",FALSE,0,NA,2020-02-05 02:29:29,TRUE,NA,"1224882709006180352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"262","DIABETES PATIENTS WORRIED ABOUT DOCTORS &amp; DRUGS!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/pg75WcMzGM",FALSE,1,NA,2020-02-05 02:28:51,TRUE,NA,"1224882550620819457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",1,FALSE,FALSE,NA,NA
"263","@dunkindonuts if the ShopDunkin website has a jacket tomorrow. I can just give you my money... now! #beyondmeat #hugefan",FALSE,0,"dunkindonuts",2020-02-05 01:38:55,FALSE,NA,"1224869983219593218","8771022","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rad2213",0,FALSE,FALSE,NA,NA
"264","DIABETES PATIENTS WORRIED ABOUT DOCTORS &amp; DRUGS!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380… https://t.co/bFnpBqQcnA",FALSE,0,NA,2020-02-05 01:30:27,TRUE,NA,"1224867853276344320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"265","The demand for plant-based options is truly on the rise and this proves it! Who's excited about this launch?… https://t.co/Xs5hl2WvO5",FALSE,0,NA,2020-02-05 00:36:43,TRUE,NA,"1224854328172666880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AdaptedCo",1,FALSE,FALSE,NA,NA
"266","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/bcV6f6YIvh",FALSE,0,NA,2020-02-05 00:12:43,TRUE,NA,"1224848288408469504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"267","Don’t go to Tim Horton’s if you’re craving a #BeyondMeat burger or sausage patty. 
https://t.co/uJL8IWsFKj",FALSE,1,NA,2020-02-04 21:55:56,FALSE,NA,"1224813867408281602",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","newsdurham",1,FALSE,FALSE,NA,NA
"268","@Claressashields Everything straight except for the bread and peanuts in salad. #plantbased #beyondmeat",FALSE,0,"Claressashields",2020-02-04 21:27:47,FALSE,"1224805639416881152","1224806781286866945","420654392","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeBiggzBoxing",0,FALSE,FALSE,NA,NA
"269","#BeyondMeat $BYND, INC. INVESTOR ALERT: Wolf Haldenstein Adler Freeman &amp; Herz LLP announces that a securities class… https://t.co/iAlvqlTDK5",FALSE,0,NA,2020-02-04 21:16:02,TRUE,NA,"1224803827108335616",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stock_Market_Pr",0,FALSE,FALSE,NA,NA
"270","@BeyondMeat @kfc got my nuggets today! Showing the demand for plant-based in the south 🙌 #beyondmeat https://t.co/9Fa9mmQBip",FALSE,1,"BeyondMeat",2020-02-04 20:48:38,FALSE,NA,"1224796931068702721","569714177","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thekindpoppy",0,FALSE,FALSE,NA,NA
"271","RT @EdenTreeIM: The interest shown in #BeyondMeat merged with the need to take better care of our planet seems to support the idea that non…",FALSE,0,NA,2020-02-04 19:20:42,FALSE,NA,"1224774799270072320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeerAgentUKSean",11,TRUE,FALSE,NA,NA
"272","As a company, #BeyondMeat is out to change the world. As a stock, $BYND might not be so healthy for your portfolio.  https://t.co/l6rC4STQRn",FALSE,0,NA,2020-02-04 19:10:43,FALSE,NA,"1224772288454721537",NA,"<a href=""https://coschedule.com"" rel=""nofollow"">CoSchedule</a>","CabotAnalysts",0,FALSE,FALSE,NA,NA
"273","RT @InfiniteFoods: It’s stuffed mushroom day! And no, we’re not making this up! 😉 Stuff ‘em with some @beyondmeat Beyond Beef and you’re al…",FALSE,0,NA,2020-02-04 18:58:08,FALSE,NA,"1224769122002595840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joyfulng",3,TRUE,FALSE,NA,NA
"274","Shareholder Alert: Robbins LLP Announces #BeyondMeat $BYND, Inc. (BYND) Sued for Misleading Shareholders… https://t.co/RZeYpeLWKU",FALSE,0,NA,2020-02-04 18:37:05,TRUE,NA,"1224763826442141696",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stock_Market_Pr",0,FALSE,FALSE,NA,NA
"275","@DanielKofahl @Slowfood_de Alles eine Frage der Dosis und des Marketings. Fake Food möchte ich auch nicht essen. Ab… https://t.co/5WZmKLqYt1",FALSE,1,"DanielKofahl",2020-02-04 17:13:05,TRUE,"1224600703408267264","1224742686843949056","599065029","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnikaNonn",0,FALSE,FALSE,NA,NA
"276","RT @InfiniteFoods: It’s stuffed mushroom day! And no, we’re not making this up! 😉 Stuff ‘em with some @beyondmeat Beyond Beef and you’re al…",FALSE,0,NA,2020-02-04 17:07:39,FALSE,NA,"1224741319605661697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HeyWhatDay",3,TRUE,FALSE,NA,NA
"277","Beyond Vegan BRGR oli hyvää vaikkakin vähän hintavaa. #vegaaninen #hampurilainen #beyondmeat #naughtybrgr https://t.co/D43TWosR78",FALSE,7,NA,2020-02-04 17:04:47,FALSE,NA,"1224740595136188418",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mspotilas",0,FALSE,FALSE,NA,NA
"278","RT @blissfulburgers: How can we not bring our Patty Melt to What A Vegan Burger Festival!! Don’t forget to mark your calendars to catch the…",FALSE,0,NA,2020-02-04 16:54:13,FALSE,NA,"1224737936895287297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UPGAWF",2,TRUE,FALSE,NA,NA
"279","Good bounce off the green support by $BYND.  #BYND #beyondmeat https://t.co/XNgJAtRpOe",FALSE,4,NA,2020-02-04 16:30:30,FALSE,NA,"1224731968702730240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Tradingchannels",1,FALSE,FALSE,NA,NA
"280","Now #beyondmeat next #Tesla 112.. #nasdaq #dowjones #Nifty #banknifty #sensex",FALSE,0,NA,2020-02-04 16:19:54,FALSE,NA,"1224729301506875393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dakshaydesai",0,FALSE,FALSE,NA,NA
"281","#BeyondMeat $BYND 110.40 +4.2%   Why Beyond Meat Surged 46% in January    
https://t.co/ttNWBqKBdE  
Message Board:… https://t.co/zaUOu15FBd",FALSE,0,NA,2020-02-04 15:57:33,TRUE,NA,"1224723678891429888",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Si_Investor",0,FALSE,FALSE,NA,NA
"282","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/LIkNghVEvl",FALSE,0,NA,2020-02-04 15:42:20,TRUE,NA,"1224719847071698949",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"283","Is @BeyondMeat  TESLA of food industry ?? @elonmusk 
#beyondmeat #Tesla #disruptive",FALSE,2,NA,2020-02-04 15:31:55,FALSE,NA,"1224717225829027840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kishor_Tungal",0,FALSE,FALSE,NA,NA
"284","@jandr01d #BeyondMeat $BYND and I’ve got it already hoarded for the hungry winter.",FALSE,1,"jandr01d",2020-02-04 15:18:17,FALSE,"1224711069152825345","1224713796020789252","973581394197835777","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AJalomaki",0,FALSE,FALSE,NA,NA
"285","46 ETFs Hold 1.3 million $BYND shares worth around $143,000,000

https://t.co/JmBq9mVUDk

#BYND #BeyondMeat https://t.co/uNAxVPyR9r",FALSE,1,"Iesa_Behbehani",2020-02-04 15:10:15,FALSE,"1224545012781740033","1224711773690966021","3001207803","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Iesa_Behbehani",0,FALSE,FALSE,NA,NA
"286","Plant based sausage..Not bad actually..#beyondmeat https://t.co/ZEqGQjcIVK",FALSE,0,NA,2020-02-04 15:09:04,FALSE,NA,"1224711474670686208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaisalShahim",0,FALSE,FALSE,NA,NA
"287","Finally had that #Subway #BeyondMeat and I must say; https://t.co/tLD6qhi3Oz",FALSE,0,NA,2020-02-04 14:54:05,FALSE,NA,"1224707705803280389",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shawn83Star",0,FALSE,FALSE,NA,NA
"288","Now $TSLA has definitely reached $BYND level... As if #Tesla would be the only company to sell electric cars... Thi… https://t.co/AmWTtHEWZs",FALSE,2,NA,2020-02-04 13:38:41,TRUE,NA,"1224688729580822528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","konfusus",0,FALSE,FALSE,NA,NA
"289","O kurczaki! #vegan #beyondmeat https://t.co/aVmKV9Cl3g",FALSE,1,NA,2020-02-04 13:34:58,FALSE,NA,"1224687794062352389",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rzedowska",0,FALSE,FALSE,NA,NA
"290","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/x7ZtFavxy9",FALSE,0,NA,2020-02-04 13:06:36,TRUE,NA,"1224680656753479680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"291","RT @whitby88: Just a shout out to a special gal Esther ♥️🐽 @EstherThePig hard to believe 2 guys and a pig could change my lifestyle of 40+…",FALSE,0,NA,2020-02-04 13:04:56,FALSE,NA,"1224680236379516929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","allopena",5,TRUE,FALSE,NA,NA
"292","RT @JongBeom: 왕깜놀. 이거 왜이렇게 맛있지. 비욘드 미트에서 나온 햄버거 패티. 이게 고기가 아니라고? 근데 대박 맛있다. 인류가 여기까지 왔나. 빌게이츠가 투자한 이유가 있구나 비욘드미트... 솔직히 조금 비싸긴 한데 고기대신 먹을 의…",FALSE,0,NA,2020-02-04 12:33:55,FALSE,NA,"1224672429949124608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inainstant__art",15,TRUE,FALSE,NA,NA
"293","@ImpossibleFoods @CCTV @ChinaDaily China perfected fake meat centuries before the ""Impossible Burger.""… https://t.co/ailrvAPSr7",FALSE,4,"ImpossibleFoods",2020-02-04 12:17:05,TRUE,NA,"1224668193945460736","1928214643","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonovanLawTampa",3,FALSE,FALSE,NA,NA
"294","Hello Twitter. 

A - Consume me to live a longer life
S -  Gender Agnostic
L - India. 

#myfirstTweet… https://t.co/WDp12pTErQ",FALSE,2,NA,2020-02-04 11:24:35,TRUE,NA,"1224654984244936705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","of_seitan",0,FALSE,FALSE,NA,NA
"295","#Burger #végétal : la bataille pour #McDonald’s tourne à l’avantage de #BeyondMeat. Ce dernier a étendu son expérim… https://t.co/eoztuudFAN",FALSE,0,NA,2020-02-04 11:15:04,TRUE,NA,"1224652586130837504",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","lemiammiamblog",0,FALSE,FALSE,NA,NA
"296","#meatlessmonday #meatlessmeals #meatless #brandbuilders #love #beyondmeat #available #everywhere #iscrewedup My… https://t.co/3gkwrc1F6u",FALSE,0,NA,2020-02-04 11:14:25,TRUE,NA,"1224652422485827584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","maggietranquila",0,FALSE,FALSE,NA,NA
"297","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/OdyGgzNizx",FALSE,0,NA,2020-02-04 10:33:57,TRUE,NA,"1224642238480711681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"298","$BYND in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators:… https://t.co/zmqvJiYI2l",FALSE,0,NA,2020-02-04 10:33:15,TRUE,NA,"1224642062139588610",NA,"<a href=""https://tickeron.com"" rel=""nofollow"">Tickeron</a>","Tickeron",0,FALSE,FALSE,NA,NA
"299","DIABETES Q&amp;A EPISODE 44

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/w3tyBdLpf8",FALSE,1,NA,2020-02-04 10:00:20,TRUE,NA,"1224633780532416512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"300","DIABETES Q&amp;A EPISODE 44

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/StCVEgzmr5",FALSE,4,NA,2020-02-04 09:59:47,TRUE,NA,"1224633643265454080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"301","RT @DexNg5: DIABETES Q&amp;A EPISODE 44

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond #beyondsausa…",FALSE,0,NA,2020-02-04 09:53:32,FALSE,NA,"1224632067193016320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","its______Arslan",1,TRUE,FALSE,NA,NA
"302","DIABETES Q&amp;A EPISODE 44

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat #gobeyond… https://t.co/nQxaSzQtrS",FALSE,2,NA,2020-02-04 09:53:04,TRUE,NA,"1224631951941701633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",1,FALSE,FALSE,NA,NA
"303","Dear #EthanBrown @BeyondMeat, We really love your #beyondmeat burgers. We also love and prefer an organic lifestyle… https://t.co/49oXg88sWZ",FALSE,1,NA,2020-02-04 08:34:10,TRUE,NA,"1224612097302192134",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","75EMAHO",1,FALSE,FALSE,NA,NA
"304","RT @Inoelee: #Casino va vendre les burgers et saucisses #vegan de la société #BeyondMeat à compter de lundi https://t.co/szylVztF4z #foodte…",FALSE,0,NA,2020-02-04 07:28:42,FALSE,NA,"1224595620721123328",NA,"<a href=""http://www.richvdo.com"" rel=""nofollow"">twitterbot-follower</a>","kimsalsan",2,TRUE,FALSE,NA,NA
"305","RT @Inoelee: #Casino va vendre les burgers et saucisses #vegan de la société #BeyondMeat à compter de lundi https://t.co/szylVztF4z #foodte…",FALSE,0,NA,2020-02-04 07:26:54,FALSE,NA,"1224595167266476032",NA,"<a href=""http://www.bookboot.com"" rel=""nofollow"">bookbootbot1</a>","bookbootdotcom",2,TRUE,FALSE,NA,NA
"306","#Casino va vendre les burgers et saucisses #vegan de la société #BeyondMeat à compter de lundi… https://t.co/Y59lr0VR6v",FALSE,1,NA,2020-02-04 07:22:01,TRUE,NA,"1224593940332064768",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Inoelee",2,FALSE,FALSE,NA,NA
"307","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/hpsbKrf7mt",FALSE,0,NA,2020-02-04 07:18:45,TRUE,NA,"1224593116302151680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
"308","RT @InfiniteFoods: It’s stuffed mushroom day! And no, we’re not making this up! 😉 Stuff ‘em with some @beyondmeat Beyond Beef and you’re al…",FALSE,0,NA,2020-02-04 06:22:30,FALSE,NA,"1224578960236871680",NA,"<a href=""http://knowledgeofwine.com"" rel=""nofollow"">drobapi</a>","researchmrx",3,TRUE,FALSE,NA,NA
"309","It’s stuffed mushroom day! And no, we’re not making this up! 😉 Stuff ‘em with some @beyondmeat Beyond Beef and you’… https://t.co/MLIi7hbS56",FALSE,5,NA,2020-02-04 06:00:28,TRUE,NA,"1224573416298242048",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","InfiniteFoods",3,FALSE,FALSE,NA,NA
"310","Loord Beyond, when will you rocket again? $BYND #BeyondMeat",FALSE,2,NA,2020-02-04 05:38:30,FALSE,NA,"1224567889086251009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AJalomaki",0,FALSE,FALSE,NA,NA
"311","#meatlessmonday #meatlessmeals #meatless #brandbuilders #love #beyondmeat #available #everywhere #iscrewedup My… https://t.co/6oU7ls6TIu",FALSE,0,NA,2020-02-04 05:36:47,TRUE,NA,"1224567455910989824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","maggietranquila",0,FALSE,FALSE,NA,NA
"312","MOM : My child won't eat meat. What can I get instead?
ME: A dog, a dog eats meat #beyondmeat",FALSE,1,NA,2020-02-04 04:44:05,FALSE,NA,"1224554192464961537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dog_logical",0,FALSE,FALSE,NA,NA
"313","BEYOND MEAT BEYOND DIABETES!

#Diabetes Treatment By Dex Ng: WhatsApp +6597712380 #bigpharmakills #beyondmeat… https://t.co/DzFHnT7CKR",FALSE,1,NA,2020-02-04 03:47:14,TRUE,NA,"1224539885379342336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",0,FALSE,FALSE,NA,NA
